Year,Chart,Negative,Neutral,Positive,Compound
1978,53,0.0,1.0,0.0,0.0
1978,54,0.0,1.0,0.0,0.0
1978,55,0.0,1.0,0.0,0.0
1978,56,0.0,1.0,0.0,0.0
1978,57,0.0,0.625,0.375,0.6369
1978,58,0.0,0.588,0.412,0.6369
1978,59,0.0,1.0,0.0,0.0
1978,60,0.0,1.0,0.0,0.0
1978,61,0.0,1.0,0.0,0.0
1978,62,0.0,1.0,0.0,0.0
1978,63,0.0,1.0,0.0,0.0
1978,64,1.0,0.0,0.0,-0.4767
1978,65,0.0,1.0,0.0,0.0
1978,66,0.0,1.0,0.0,0.0
1978,67,0.0,1.0,0.0,0.0
1978,68,0.0,1.0,0.0,0.0
1978,69,0.0,1.0,0.0,0.0
1978,70,0.0,1.0,0.0,0.0
1978,71,0.0,1.0,0.0,0.0
1978,72,0.0,1.0,0.0,0.0
1978,73,0.0,1.0,0.0,0.0
1978,74,0.0,1.0,0.0,0.0
1978,75,0.0,1.0,0.0,0.0
1978,76,0.0,1.0,0.0,0.0
1978,77,0.706,0.294,0.0,-0.34
1978,78,0.0,0.303,0.697,0.3182
1978,79,1.0,0.0,0.0,-0.1531
1978,80,0.375,0.625,0.0,-0.34
1978,81,0.0,1.0,0.0,0.0
1978,82,0.474,0.526,0.0,-0.2023
1978,83,0.0,1.0,0.0,0.0
1978,84,0.367,0.633,0.0,-0.4404
1978,85,0.0,1.0,0.0,0.0
1978,86,0.0,0.4,0.6,0.4588
1978,87,0.0,0.408,0.592,0.4404
1978,88,0.0,0.323,0.677,0.6369
1978,89,0.0,1.0,0.0,0.0
1978,90,0.0,0.385,0.615,0.4927
1978,91,0.0,1.0,0.0,0.0
1978,92,0.0,1.0,0.0,0.0
1978,93,0.0,1.0,0.0,0.0
1978,94,0.0,1.0,0.0,0.0
1978,95,0.0,1.0,0.0,0.0
1978,96,0.0,1.0,0.0,0.0
1978,97,0.0,1.0,0.0,0.0
1978,98,0.5,0.5,0.0,-0.25
1978,99,0.0,1.0,0.0,0.0
1978,100,0.0,1.0,0.0,0.0
1979,1,0.0,1.0,0.0,0.0
1979,2,0.778,0.222,0.0,-0.5423
1979,3,0.744,0.256,0.0,-0.4404
1979,4,0.0,0.541,0.459,0.5267
1979,5,0.0,1.0,0.0,0.0
1979,6,0.0,1.0,0.0,0.0
1979,7,0.0,1.0,0.0,0.0
1979,8,0.0,1.0,0.0,0.0
1979,9,0.0,1.0,0.0,0.0
1979,10,0.756,0.244,0.0,-0.4767
1979,11,0.0,0.377,0.623,0.5106
1979,12,0.0,1.0,0.0,0.0
1979,13,0.0,0.382,0.618,0.8442
1979,14,0.0,1.0,0.0,0.0
1979,15,1.0,0.0,0.0,-0.34
1979,16,1.0,0.0,0.0,-0.6597
1979,17,0.0,0.322,0.678,0.6387
1979,18,0.0,1.0,0.0,0.0
1979,19,0.592,0.408,0.0,-0.4404
1979,20,0.0,0.256,0.744,0.4404
1979,21,0.0,1.0,0.0,0.0
1979,22,0.0,1.0,0.0,0.0
1979,23,0.0,1.0,0.0,0.0
1979,24,0.0,1.0,0.0,0.0
1979,25,0.221,0.779,0.0,-0.1779
1979,26,0.0,0.54,0.46,0.3724
1979,27,0.0,1.0,0.0,0.0
1979,28,0.0,1.0,0.0,0.0
1979,29,0.0,1.0,0.0,0.0
1979,30,0.0,1.0,0.0,0.0
1979,31,0.362,0.638,0.0,-0.1779
1979,32,0.402,0.598,0.0,-0.5216
1979,33,0.0,0.417,0.583,0.6369
1979,34,0.0,0.536,0.464,0.1531
1979,35,0.0,1.0,0.0,0.0
1979,36,0.457,0.543,0.0,-0.5216
1979,37,0.0,1.0,0.0,0.0
1979,38,0.0,0.488,0.512,0.6369
1979,39,0.0,0.233,0.767,0.5106
1979,40,0.0,1.0,0.0,0.0
1979,41,0.0,0.192,0.808,0.6369
1979,42,0.0,1.0,0.0,0.0
1979,43,0.0,0.548,0.452,0.5106
1979,44,0.0,1.0,0.0,0.0
1979,45,0.0,0.417,0.583,0.6369
1979,46,0.0,0.517,0.483,0.4215
1979,47,0.0,1.0,0.0,0.0
1979,48,0.0,1.0,0.0,0.0
1979,49,0.0,1.0,0.0,0.0
1979,50,0.468,0.532,0.0,-0.6597
1979,51,0.0,1.0,0.0,0.0
1979,52,0.0,1.0,0.0,0.0
1979,53,0.0,1.0,0.0,0.0
1979,54,0.0,1.0,0.0,0.0
1979,55,0.0,0.345,0.655,0.5859
1979,56,0.0,1.0,0.0,0.0
1979,57,0.0,1.0,0.0,0.0
1979,58,0.0,1.0,0.0,0.0
1979,59,0.402,0.598,0.0,-0.5216
1979,60,0.0,1.0,0.0,0.0
1979,61,0.0,1.0,0.0,0.0
1979,62,0.0,0.154,0.846,0.6705
1979,63,0.0,0.417,0.583,0.6369
1979,64,0.0,0.323,0.677,0.6369
1979,65,0.0,0.679,0.321,0.2235
1979,66,1.0,0.0,0.0,-0.7096
1979,67,0.0,1.0,0.0,0.0
1979,68,0.0,0.417,0.583,0.6369
1979,69,0.0,1.0,0.0,0.0
1979,70,0.0,0.536,0.464,0.3818
1979,71,0.0,0.339,0.661,0.6003
1979,72,0.0,0.488,0.512,0.6369
1979,73,0.63,0.37,0.0,-0.1779
1979,74,0.0,1.0,0.0,0.0
1979,75,0.524,0.476,0.0,-0.296
1979,76,0.0,1.0,0.0,0.0
1979,77,0.0,1.0,0.0,0.0
1979,78,0.0,1.0,0.0,0.0
1979,79,0.0,1.0,0.0,0.0
1979,80,0.0,1.0,0.0,0.0
1979,81,0.0,1.0,0.0,0.0
1979,82,0.0,0.0,1.0,0.3818
1979,83,0.0,1.0,0.0,0.0
1979,84,0.0,1.0,0.0,0.0
1979,85,1.0,0.0,0.0,-0.3612
1979,86,0.0,1.0,0.0,0.0
1979,87,0.0,1.0,0.0,0.0
1979,88,0.0,0.333,0.667,0.25
1979,89,0.0,1.0,0.0,0.0
1979,90,0.0,1.0,0.0,0.0
1979,91,0.0,0.726,0.274,0.2235
1979,92,0.282,0.403,0.315,0.1027
1979,93,0.0,1.0,0.0,0.0
1979,94,0.0,1.0,0.0,0.0
1979,95,0.0,1.0,0.0,0.0
1979,96,0.0,1.0,0.0,0.0
1979,97,0.0,1.0,0.0,0.0
1979,98,0.0,1.0,0.0,0.0
1979,99,0.0,0.323,0.677,0.6369
1979,100,0.643,0.357,0.0,-0.2023
1980,1,0.0,1.0,0.0,0.0
1980,2,0.0,1.0,0.0,0.0
1980,3,0.0,1.0,0.0,0.0
1980,4,0.0,1.0,0.0,0.0
1980,5,0.0,1.0,0.0,0.0
1980,6,0.257,0.321,0.422,0.3687
1980,7,0.0,1.0,0.0,0.0
1980,8,0.0,1.0,0.0,0.0
1980,9,0.0,1.0,0.0,0.0
1980,10,0.0,1.0,0.0,0.0
1980,11,0.0,0.702,0.298,0.1779
1980,12,0.0,1.0,0.0,0.0
1980,13,0.0,1.0,0.0,0.0
1980,14,0.0,1.0,0.0,0.0
1980,15,0.307,0.133,0.56,0.4404
1980,16,0.0,1.0,0.0,0.0
1980,17,0.0,0.545,0.455,0.3612
1980,18,0.0,1.0,0.0,0.0
1980,19,0.0,0.465,0.535,0.3182
1980,20,0.0,1.0,0.0,0.0
1980,21,0.0,1.0,0.0,0.0
1980,22,0.0,1.0,0.0,0.0
1980,23,0.0,1.0,0.0,0.0
1980,24,0.0,0.161,0.839,0.6369
1980,25,0.0,0.227,0.773,0.5267
1980,26,0.762,0.238,0.0,-0.4939
1980,27,0.0,1.0,0.0,0.0
1980,28,0.0,1.0,0.0,0.0
1980,29,0.0,0.562,0.438,0.5994
1980,30,0.394,0.606,0.0,-0.0772
1980,31,0.402,0.598,0.0,-0.5216
1980,32,0.0,1.0,0.0,0.0
1980,33,0.0,1.0,0.0,0.0
1980,34,0.5,0.5,0.0,-0.4588
1980,35,0.0,1.0,0.0,0.0
1980,36,0.0,1.0,0.0,0.0
1980,37,0.0,1.0,0.0,0.0
1980,38,0.523,0.477,0.0,-0.5256
1980,39,0.0,0.182,0.818,0.6697
1980,40,0.0,1.0,0.0,0.0
1980,41,0.0,1.0,0.0,0.0
1980,42,0.0,0.27,0.73,0.4019
1980,43,0.0,0.417,0.583,0.6369
1980,44,0.0,1.0,0.0,0.0
1980,45,0.0,1.0,0.0,0.0
1980,46,0.0,1.0,0.0,0.0
1980,47,0.0,1.0,0.0,0.0
1980,48,0.42,0.58,0.0,-0.4404
1980,49,0.0,0.22,0.78,0.7964
1980,50,0.0,1.0,0.0,0.0
1980,51,0.0,1.0,0.0,0.0
1980,52,0.0,1.0,0.0,0.0
1980,53,0.0,0.0,1.0,0.5994
1980,54,0.0,1.0,0.0,0.0
1980,55,0.0,0.417,0.583,0.6369
1980,56,0.0,0.303,0.697,0.3182
1980,57,0.556,0.444,0.0,-0.3612
1980,58,0.0,0.0,1.0,0.4019
1980,59,0.0,0.543,0.457,0.6369
1980,60,0.0,1.0,0.0,0.0
1980,61,0.0,1.0,0.0,0.0
1980,62,0.0,1.0,0.0,0.0
1980,63,0.0,1.0,0.0,0.0
1980,64,0.345,0.655,0.0,-0.2755
1980,65,0.0,1.0,0.0,0.0
1980,66,0.0,0.0,1.0,0.4404
1980,67,0.706,0.294,0.0,-0.34
1980,68,0.0,1.0,0.0,0.0
1980,69,0.0,1.0,0.0,0.0
1980,70,0.0,0.488,0.512,0.6369
1980,71,1.0,0.0,0.0,-0.4215
1980,72,0.0,0.5,0.5,0.25
1980,73,0.0,0.526,0.474,0.2023
1980,74,0.0,1.0,0.0,0.0
1980,75,0.0,1.0,0.0,0.0
1980,76,0.0,1.0,0.0,0.0
1980,77,0.0,1.0,0.0,0.0
1980,78,0.878,0.122,0.0,-0.8016
1980,79,0.0,1.0,0.0,0.0
1980,80,0.0,0.323,0.677,0.6369
1980,81,0.0,1.0,0.0,0.0
1980,82,0.0,1.0,0.0,0.0
1980,83,1.0,0.0,0.0,-0.4939
1980,84,0.0,1.0,0.0,0.0
1980,85,0.0,1.0,0.0,0.0
1980,86,0.0,1.0,0.0,0.0
1980,87,0.0,1.0,0.0,0.0
1980,88,0.0,1.0,0.0,0.0
1980,89,0.0,1.0,0.0,0.0
1980,90,0.0,1.0,0.0,0.0
1980,91,0.0,1.0,0.0,0.0
1980,92,0.608,0.392,0.0,-0.4767
1980,93,0.0,1.0,0.0,0.0
1980,94,0.0,1.0,0.0,0.0
1980,95,0.0,0.441,0.559,0.5859
1980,96,0.0,1.0,0.0,0.0
1980,97,0.683,0.317,0.0,-0.6486
1980,98,0.0,1.0,0.0,0.0
1980,99,0.0,1.0,0.0,0.0
1980,100,0.0,1.0,0.0,0.0
1981,1,0.0,1.0,0.0,0.0
1981,2,0.0,0.192,0.808,0.6369
1981,3,0.0,1.0,0.0,0.0
1981,4,0.0,1.0,0.0,0.0
1981,5,0.0,1.0,0.0,0.0
1981,6,0.0,1.0,0.0,0.0
1981,7,0.0,0.517,0.483,0.4215
1981,8,0.2,0.154,0.646,0.5994
1981,9,0.0,1.0,0.0,0.0
1981,10,0.0,0.435,0.565,0.5994
1981,11,0.0,0.506,0.494,0.8316
1981,12,0.0,1.0,0.0,0.0
1981,13,0.0,1.0,0.0,0.0
1981,14,0.0,1.0,0.0,0.0
1981,15,0.0,0.0,1.0,0.1531
1981,16,0.0,0.427,0.573,0.7717
1981,17,0.0,1.0,0.0,0.0
1981,18,0.0,1.0,0.0,0.0
1981,19,0.0,0.238,0.762,0.4939
1981,20,0.0,0.192,0.808,0.6369
1981,21,0.0,1.0,0.0,0.0
1981,22,0.0,1.0,0.0,0.0
1981,23,0.0,0.513,0.487,0.5859
1981,24,0.0,1.0,0.0,0.0
1981,25,0.0,1.0,0.0,0.0
1981,26,0.0,0.417,0.583,0.6369
1981,27,0.0,1.0,0.0,0.0
1981,28,0.0,0.488,0.512,0.6369
1981,29,1.0,0.0,0.0,-0.4215
1981,30,0.0,0.417,0.583,0.6369
1981,31,0.0,1.0,0.0,0.0
1981,32,0.0,1.0,0.0,0.0
1981,33,0.355,0.645,0.0,-0.296
1981,34,0.0,1.0,0.0,0.0
1981,35,0.0,0.323,0.677,0.6369
1981,36,0.0,1.0,0.0,0.0
1981,37,0.0,0.0,1.0,0.2023
1981,38,0.0,0.0,1.0,0.4588
1981,39,0.0,1.0,0.0,0.0
1981,40,1.0,0.0,0.0,-0.4767
1981,41,0.0,1.0,0.0,0.0
1981,42,0.0,1.0,0.0,0.0
1981,43,0.0,0.526,0.474,0.4019
1981,44,0.0,1.0,0.0,0.0
1981,45,0.0,1.0,0.0,0.0
1981,46,0.0,0.543,0.457,0.6369
1981,47,0.0,1.0,0.0,0.0
1981,48,0.0,1.0,0.0,0.0
1981,49,0.0,1.0,0.0,0.0
1981,50,0.0,0.0,1.0,0.6486
1981,51,0.0,1.0,0.0,0.0
1981,52,0.0,1.0,0.0,0.0
1981,53,0.0,1.0,0.0,0.0
1981,54,0.0,1.0,0.0,0.0
1981,55,0.0,0.543,0.457,0.6369
1981,56,0.608,0.392,0.0,-0.4767
1981,57,0.0,1.0,0.0,0.0
1981,58,0.0,1.0,0.0,0.0
1981,59,0.355,0.645,0.0,-0.296
1981,60,0.0,0.377,0.623,0.765
1981,61,0.0,0.338,0.662,0.6022
1981,62,0.0,1.0,0.0,0.0
1981,63,0.0,1.0,0.0,0.0
1981,64,0.0,1.0,0.0,0.0
1981,65,0.0,1.0,0.0,0.0
1981,66,0.0,0.455,0.545,0.34
1981,67,0.0,1.0,0.0,0.0
1981,68,0.0,0.6,0.4,0.25
1981,69,0.0,1.0,0.0,0.0
1981,70,0.0,1.0,0.0,0.0
1981,71,0.0,1.0,0.0,0.0
1981,72,0.0,1.0,0.0,0.0
1981,73,0.0,1.0,0.0,0.0
1981,74,0.0,1.0,0.0,0.0
1981,75,0.0,1.0,0.0,0.0
1981,76,0.0,1.0,0.0,0.0
1981,77,0.0,1.0,0.0,0.0
1981,78,0.0,0.25,0.75,0.4588
1981,79,0.0,1.0,0.0,0.0
1981,80,0.0,0.0,1.0,0.7579
1981,81,0.0,1.0,0.0,0.0
1981,82,0.0,1.0,0.0,0.0
1981,83,0.0,0.426,0.574,0.4019
1981,84,0.0,0.0,1.0,0.5267
1981,85,0.492,0.508,0.0,-0.4404
1981,86,0.0,1.0,0.0,0.0
1981,87,0.0,0.615,0.385,0.3612
1981,88,0.0,1.0,0.0,0.0
1981,89,0.0,1.0,0.0,0.0
1981,90,0.365,0.635,0.0,-0.3182
1981,91,0.0,1.0,0.0,0.0
1981,92,0.0,1.0,0.0,0.0
1981,93,0.0,1.0,0.0,0.0
1981,94,0.0,1.0,0.0,0.0
1981,95,0.0,1.0,0.0,0.0
1981,96,0.0,1.0,0.0,0.0
1981,97,0.565,0.435,0.0,-0.3818
1981,98,0.0,1.0,0.0,0.0
1981,99,0.615,0.385,0.0,-0.1531
1981,100,0.0,1.0,0.0,0.0
1982,1,0.0,1.0,0.0,0.0
1982,2,0.0,1.0,0.0,0.0
1982,3,0.0,0.417,0.583,0.6369
1982,4,0.0,1.0,0.0,0.0
1982,5,0.0,1.0,0.0,0.0
1982,6,0.289,0.711,0.0,-0.0572
1982,7,0.0,1.0,0.0,0.0
1982,8,0.425,0.137,0.438,0.024
1982,9,0.0,1.0,0.0,0.0
1982,10,0.474,0.526,0.0,-0.1779
1982,11,0.0,0.192,0.808,0.6369
1982,12,0.545,0.455,0.0,-0.34
1982,13,0.0,1.0,0.0,0.0
1982,14,0.0,1.0,0.0,0.0
1982,15,0.0,1.0,0.0,0.0
1982,16,0.0,1.0,0.0,0.0
1982,17,0.0,1.0,0.0,0.0
1982,18,0.0,1.0,0.0,0.0
1982,19,0.0,0.615,0.385,0.3612
1982,20,0.0,1.0,0.0,0.0
1982,21,0.0,1.0,0.0,0.0
1982,22,0.0,1.0,0.0,0.0
1982,23,0.459,0.541,0.0,-0.1779
1982,24,0.0,1.0,0.0,0.0
1982,25,0.0,1.0,0.0,0.0
1982,26,0.0,1.0,0.0,0.0
1982,27,0.0,0.417,0.583,0.6369
1982,28,0.0,0.0,1.0,0.6908
1982,29,0.556,0.444,0.0,-0.3612
1982,30,0.0,1.0,0.0,0.0
1982,31,0.0,1.0,0.0,0.0
1982,32,0.0,1.0,0.0,0.0
1982,33,0.0,1.0,0.0,0.0
1982,34,0.0,1.0,0.0,0.0
1982,35,0.0,1.0,0.0,0.0
1982,36,0.0,1.0,0.0,0.0
1982,37,0.0,0.58,0.42,0.4404
1982,38,0.0,1.0,0.0,0.0
1982,39,0.0,0.323,0.677,0.6369
1982,40,0.0,1.0,0.0,0.0
1982,41,0.0,0.58,0.42,0.4404
1982,42,0.0,1.0,0.0,0.0
1982,43,0.0,1.0,0.0,0.0
1982,44,0.0,1.0,0.0,0.0
1982,45,1.0,0.0,0.0,-0.4019
1982,46,0.0,0.192,0.808,0.6369
1982,47,0.157,0.843,0.0,-0.0314
1982,48,0.0,1.0,0.0,0.0
1982,49,0.0,1.0,0.0,0.0
1982,50,0.444,0.556,0.0,-0.34
1982,51,0.0,0.488,0.512,0.6369
1982,52,0.0,0.303,0.697,0.3182
1982,53,0.0,1.0,0.0,0.0
1982,54,0.281,0.351,0.368,0.25
1982,55,0.0,0.488,0.512,0.6369
1982,56,0.0,1.0,0.0,0.0
1982,57,0.516,0.484,0.0,-0.4939
1982,58,0.0,0.417,0.583,0.6369
1982,59,0.0,0.625,0.375,0.6369
1982,60,0.0,1.0,0.0,0.0
1982,61,0.0,1.0,0.0,0.0
1982,62,0.0,1.0,0.0,0.0
1982,63,0.0,1.0,0.0,0.0
1982,64,0.0,1.0,0.0,0.0
1982,65,0.0,1.0,0.0,0.0
1982,66,0.0,1.0,0.0,0.0
1982,67,0.0,1.0,0.0,0.0
1982,68,0.0,1.0,0.0,0.0
1982,69,0.688,0.312,0.0,-0.296
1982,70,0.0,1.0,0.0,0.0
1982,71,0.0,0.441,0.559,0.5859
1982,72,0.0,0.488,0.512,0.6369
1982,73,0.0,0.514,0.486,0.2235
1982,74,0.0,1.0,0.0,0.0
1982,75,0.0,1.0,0.0,0.0
1982,76,0.31,0.69,0.0,-0.2023
1982,77,0.0,1.0,0.0,0.0
1982,78,0.0,1.0,0.0,0.0
1982,79,0.0,1.0,0.0,0.0
1982,80,0.0,1.0,0.0,0.0
1982,81,0.0,1.0,0.0,0.0
1982,82,0.0,1.0,0.0,0.0
1982,83,0.0,1.0,0.0,0.0
1982,84,0.0,1.0,0.0,0.0
1982,85,0.0,0.885,0.115,0.0772
1982,86,0.0,1.0,0.0,0.0
1982,87,0.0,1.0,0.0,0.0
1982,88,0.0,0.385,0.615,0.4939
1982,89,0.0,1.0,0.0,0.0
1982,90,0.0,1.0,0.0,0.0
1982,91,0.0,1.0,0.0,0.0
1982,92,0.0,1.0,0.0,0.0
1982,93,0.0,1.0,0.0,0.0
1982,94,0.0,0.385,0.615,0.4939
1982,95,0.0,1.0,0.0,0.0
1982,96,0.0,1.0,0.0,0.0
1982,97,0.0,1.0,0.0,0.0
1982,98,0.0,1.0,0.0,0.0
1982,99,0.0,1.0,0.0,0.0
1982,100,0.0,1.0,0.0,0.0
1983,1,0.0,1.0,0.0,0.0
1983,2,0.0,1.0,0.0,0.0
1983,3,0.0,0.571,0.429,0.128
1983,4,0.0,1.0,0.0,0.0
1983,5,0.0,1.0,0.0,0.0
1983,6,0.0,1.0,0.0,0.0
1983,7,0.0,1.0,0.0,0.0
1983,8,0.0,1.0,0.0,0.0
1983,9,1.0,0.0,0.0,-0.4767
1983,10,0.0,0.412,0.588,0.6908
1983,11,0.357,0.487,0.155,-0.4715
1983,12,0.0,1.0,0.0,0.0
1983,13,0.0,1.0,0.0,0.0
1983,14,0.508,0.492,0.0,-0.4767
1983,15,0.219,0.781,0.0,-0.1027
1983,16,0.0,1.0,0.0,0.0
1983,17,0.0,0.545,0.455,0.3612
1983,18,0.0,1.0,0.0,0.0
1983,19,0.0,1.0,0.0,0.0
1983,20,0.0,1.0,0.0,0.0
1983,21,1.0,0.0,0.0,-0.4767
1983,22,0.0,1.0,0.0,0.0
1983,23,0.0,1.0,0.0,0.0
1983,24,0.0,1.0,0.0,0.0
1983,25,0.0,1.0,0.0,0.0
1983,26,0.0,1.0,0.0,0.0
1983,27,0.0,1.0,0.0,0.0
1983,28,0.0,1.0,0.0,0.0
1983,29,0.0,1.0,0.0,0.0
1983,30,0.0,1.0,0.0,0.0
1983,31,0.0,1.0,0.0,0.0
1983,32,0.0,1.0,0.0,0.0
1983,33,0.0,0.385,0.615,0.4939
1983,34,0.0,1.0,0.0,0.0
1983,35,0.0,0.417,0.583,0.4215
1983,36,0.0,1.0,0.0,0.0
1983,37,0.529,0.471,0.0,-0.5216
1983,38,0.0,1.0,0.0,0.0
1983,39,0.0,1.0,0.0,0.0
1983,40,0.0,1.0,0.0,0.0
1983,41,0.0,1.0,0.0,0.0
1983,42,0.0,1.0,0.0,0.0
1983,43,0.0,1.0,0.0,0.0
1983,44,0.0,1.0,0.0,0.0
1983,45,0.0,1.0,0.0,0.0
1983,46,0.0,1.0,0.0,0.0
1983,47,0.0,0.0,1.0,0.4404
1983,48,0.744,0.256,0.0,-0.4404
1983,49,0.0,1.0,0.0,0.0
1983,50,0.667,0.333,0.0,-0.25
1983,51,0.0,1.0,0.0,0.0
1983,52,0.0,1.0,0.0,0.0
1983,53,0.0,1.0,0.0,0.0
1983,54,0.0,1.0,0.0,0.0
1983,55,0.0,1.0,0.0,0.0
1983,56,0.0,1.0,0.0,0.0
1983,57,0.0,1.0,0.0,0.0
1983,58,0.0,0.208,0.792,0.5859
1983,59,0.0,1.0,0.0,0.0
1983,60,0.0,1.0,0.0,0.0
1983,61,0.0,1.0,0.0,0.0
1983,62,0.0,1.0,0.0,0.0
1983,63,0.0,1.0,0.0,0.0
1983,64,0.0,0.0,1.0,0.6369
1983,65,0.0,1.0,0.0,0.0
1983,66,0.0,0.588,0.412,0.6369
1983,67,0.0,1.0,0.0,0.0
1983,68,0.0,1.0,0.0,0.0
1983,69,0.0,1.0,0.0,0.0
1983,70,0.0,1.0,0.0,0.0
1983,71,0.0,0.612,0.388,0.2263
1983,72,0.0,1.0,0.0,0.0
1983,73,0.0,0.192,0.808,0.6369
1983,74,0.0,1.0,0.0,0.0
1983,75,0.0,0.417,0.583,0.6369
1983,76,0.706,0.294,0.0,-0.34
1983,77,0.0,1.0,0.0,0.0
1983,78,0.0,0.323,0.677,0.6369
1983,79,0.226,0.377,0.396,0.4215
1983,80,1.0,0.0,0.0,-0.4939
1983,81,0.0,0.0,1.0,0.4215
1983,82,0.0,1.0,0.0,0.0
1983,83,0.0,1.0,0.0,0.0
1983,84,0.0,0.37,0.63,0.5267
1983,85,0.0,1.0,0.0,0.0
1983,86,0.811,0.189,0.0,-0.6486
1983,87,0.0,0.323,0.677,0.6369
1983,88,0.0,1.0,0.0,0.0
1983,89,0.0,1.0,0.0,0.0
1983,90,0.0,1.0,0.0,0.0
1983,91,0.0,1.0,0.0,0.0
1983,92,0.0,0.0,1.0,0.4215
1983,93,0.0,1.0,0.0,0.0
1983,94,0.0,1.0,0.0,0.0
1983,95,0.0,1.0,0.0,0.0
1983,96,0.0,0.202,0.798,0.836
1983,97,0.0,0.417,0.583,0.4215
1983,98,0.0,0.281,0.719,0.3724
1983,99,0.0,1.0,0.0,0.0
1983,100,0.0,0.488,0.512,0.6369
1984,1,0.608,0.392,0.0,-0.4767
1984,2,0.0,0.588,0.412,0.6369
1984,3,0.0,1.0,0.0,0.0
1984,4,0.0,1.0,0.0,0.0
1984,5,0.0,1.0,0.0,0.0
1984,6,0.0,1.0,0.0,0.0
1984,7,0.0,1.0,0.0,0.0
1984,8,0.455,0.545,0.0,-0.3612
1984,9,0.0,1.0,0.0,0.0
1984,10,0.0,1.0,0.0,0.0
1984,11,0.688,0.312,0.0,-0.296
1984,12,0.0,1.0,0.0,0.0
1984,13,0.0,1.0,0.0,0.0
1984,14,0.0,1.0,0.0,0.0
1984,15,0.0,0.465,0.535,0.5574
1984,16,0.0,1.0,0.0,0.0
1984,17,0.0,1.0,0.0,0.0
1984,18,0.0,1.0,0.0,0.0
1984,19,0.0,1.0,0.0,0.0
1984,20,0.0,1.0,0.0,0.0
1984,21,0.545,0.455,0.0,-0.34
1984,22,0.0,1.0,0.0,0.0
1984,23,0.0,1.0,0.0,0.0
1984,24,0.0,1.0,0.0,0.0
1984,25,0.0,0.543,0.457,0.6369
1984,26,0.0,1.0,0.0,0.0
1984,27,0.0,1.0,0.0,0.0
1984,28,0.0,1.0,0.0,0.0
1984,29,0.0,0.6,0.4,0.25
1984,30,0.0,0.377,0.623,0.5106
1984,31,0.0,1.0,0.0,0.0
1984,32,0.5,0.5,0.0,-0.25
1984,33,0.0,1.0,0.0,0.0
1984,34,0.0,1.0,0.0,0.0
1984,35,0.0,1.0,0.0,0.0
1984,36,0.0,1.0,0.0,0.0
1984,37,0.0,1.0,0.0,0.0
1984,38,0.0,1.0,0.0,0.0
1984,39,0.0,1.0,0.0,0.0
1984,40,0.0,1.0,0.0,0.0
1984,41,0.0,1.0,0.0,0.0
1984,42,0.0,1.0,0.0,0.0
1984,43,0.0,1.0,0.0,0.0
1984,44,0.0,1.0,0.0,0.0
1984,45,0.318,0.682,0.0,-0.1027
1984,46,0.0,1.0,0.0,0.0
1984,47,0.0,1.0,0.0,0.0
1984,48,0.0,1.0,0.0,0.0
1984,49,0.0,0.556,0.444,0.34
1984,50,0.0,0.606,0.394,0.5994
1984,51,0.0,1.0,0.0,0.0
1984,52,0.0,1.0,0.0,0.0
1984,53,0.0,1.0,0.0,0.0
1984,54,0.437,0.563,0.0,-0.4767
1984,55,0.0,0.606,0.394,0.0772
1984,56,0.0,1.0,0.0,0.0
1984,57,0.333,0.128,0.538,0.3818
1984,58,0.0,0.0,1.0,0.1531
1984,59,0.0,0.204,0.796,0.6003
1984,60,0.0,1.0,0.0,0.0
1984,61,0.565,0.435,0.0,-0.3818
1984,62,0.0,0.192,0.808,0.6369
1984,63,0.811,0.189,0.0,-0.5106
1984,64,0.0,1.0,0.0,0.0
1984,65,0.0,1.0,0.0,0.0
1984,66,0.0,0.263,0.737,0.4215
1984,67,0.0,1.0,0.0,0.0
1984,68,0.0,1.0,0.0,0.0
1984,69,0.0,1.0,0.0,0.0
1984,70,0.0,1.0,0.0,0.0
1984,71,0.0,1.0,0.0,0.0
1984,72,0.0,0.455,0.545,0.34
1984,73,0.792,0.208,0.0,-0.5859
1984,74,0.0,1.0,0.0,0.0
1984,75,0.0,1.0,0.0,0.0
1984,76,0.0,0.426,0.574,0.4005
1984,77,0.386,0.614,0.0,-0.4847
1984,78,0.0,0.0,1.0,0.1027
1984,79,0.0,0.0,1.0,0.4019
1984,80,0.559,0.441,0.0,-0.4215
1984,81,0.0,1.0,0.0,0.0
1984,82,0.467,0.533,0.0,-0.5423
1984,83,0.0,1.0,0.0,0.0
1984,84,0.0,1.0,0.0,0.0
1984,85,0.0,1.0,0.0,0.0
1984,86,0.0,1.0,0.0,0.0
1984,87,0.0,1.0,0.0,0.0
1984,88,0.0,1.0,0.0,0.0
1984,89,0.0,1.0,0.0,0.0
1984,90,0.0,1.0,0.0,0.0
1984,91,0.0,1.0,0.0,0.0
1984,92,0.0,1.0,0.0,0.0
1984,93,0.0,1.0,0.0,0.0
1984,94,0.0,1.0,0.0,0.0
1984,95,0.0,1.0,0.0,0.0
1984,96,0.0,1.0,0.0,0.0
1984,97,0.0,1.0,0.0,0.0
1984,98,0.0,1.0,0.0,0.0
1984,99,0.0,1.0,0.0,0.0
1984,100,0.0,1.0,0.0,0.0
1985,1,0.714,0.286,0.0,-0.3612
1985,2,0.0,0.286,0.714,0.3612
1985,3,0.0,1.0,0.0,0.0
